order_id,item_id,datetime_picked,picker_id,warehouse_id,bin_id
ORD004471,SKU00002,2025-09-12T20:34:23,PICKER029,W01,W01-A01-S013
ORD004471,SKU00002,2025-09-12T20:34:46,PICKER029,W01,W01-A01-S013
ORD004471,SKU00063,2025-09-12T20:35:16,PICKER029,W01,W01-A08-S015
ORD004471,SKU00058,2025-09-12T20:35:34,PICKER029,W01,W01-A08-S020
ORD004471,SKU00435,2025-09-12T20:35:47,PICKER029,W01,W01-A09-S024
ORD004472,SKU00001,2025-09-10T13:26:19,PICKER060,W02,W02-A03-S008
ORD004472,SKU00014,2025-09-10T13:26:39,PICKER060,W02,W02-A05-S012
ORD004473,SKU00002,2025-09-21T20:31:20,PICKER047,W01,W01-A01-S013
ORD004473,SKU00002,2025-09-21T20:31:30,PICKER047,W01,W01-A01-S013
ORD004473,SKU00076,2025-09-21T20:31:50,PICKER047,W01,W01-A05-S013
ORD004473,SKU00093,2025-09-21T20:32:00,PICKER047,W01,W01-A06-S011
ORD004474,SKU00556,2025-09-01T12:55:15,PICKER042,W01,W01-A05-S006
ORD004474,SKU00005,2025-09-01T12:55:42,PICKER042,W01,W01-A05-S015
ORD004474,SKU00015,2025-09-01T12:55:57,PICKER042,W01,W01-A05-S020
ORD004474,SKU00058,2025-09-01T12:56:18,PICKER042,W01,W01-A08-S020
ORD004474,SKU00113,2025-09-01T12:56:35,PICKER042,W01,W01-A09-S017
ORD004474,SKU00038,2025-09-01T12:57:02,PICKER042,W01,W01-A08-S002
ORD004475,SKU00001,2025-09-08T21:43:23,PICKER034,W02,W02-A03-S008
ORD004475,SKU00295,2025-09-08T21:43:38,PICKER034,W02,W02-A05-S005
ORD004475,SKU00096,2025-09-08T21:44:13,PICKER034,W02,W02-A12-S013
ORD004476,SKU00001,2025-09-13T22:59:20,PICKER054,W02,W02-A03-S008
ORD004477,SKU00005,2025-09-04T14:18:34,PICKER017,W01,W01-A05-S015
ORD004477,SKU00670,2025-09-04T14:19:02,PICKER017,W01,W01-A09-S024
ORD004478,SKU00022,2025-09-26T14:17:29,PICKER030,W01,W01-A05-S013
ORD004479,SKU00113,2025-09-20T20:42:49,PICKER016,W01,W01-A09-S017
ORD004480,SKU00001,2025-09-28T12:32:14,PICKER009,W02,W02-A03-S008
ORD004480,SKU00001,2025-09-28T12:32:20,PICKER009,W02,W02-A03-S008
ORD004481,SKU00015,2025-09-07T22:55:32,PICKER051,W01,W01-A05-S020
ORD004481,SKU00005,2025-09-07T22:55:56,PICKER051,W01,W01-A05-S015
ORD004482,SKU00055,2025-09-12T21:59:21,PICKER003,W02,W02-A02-S016
ORD004483,SKU00016,2025-09-11T20:37:43,PICKER004,W01,W01-A11-S009
ORD004484,SKU00249,2025-09-26T20:57:23,PICKER059,W01,W01-A04-S010
ORD004484,SKU00009,2025-09-26T20:57:44,PICKER059,W01,W01-A02-S020
ORD004484,SKU00002,2025-09-26T20:58:04,PICKER059,W01,W01-A01-S013
ORD004484,SKU00015,2025-09-26T20:58:22,PICKER059,W01,W01-A05-S020
ORD004485,SKU00065,2025-09-07T20:00:36,PICKER058,W02,W02-A05-S008
ORD004485,SKU00223,2025-09-07T20:01:02,PICKER058,W02,W02-A04-S024
ORD004485,SKU00024,2025-09-07T20:01:40,PICKER058,W02,W02-A06-S018
ORD004485,SKU00003,2025-09-07T20:01:51,PICKER058,W02,W02-A06-S016
ORD004485,SKU00001,2025-09-07T20:02:16,PICKER058,W02,W02-A03-S008
ORD004486,SKU00002,2025-09-23T21:21:18,PICKER001,W01,W01-A01-S013
ORD004486,SKU00002,2025-09-23T21:21:25,PICKER001,W01,W01-A01-S013
ORD004487,SKU00002,2025-09-21T21:03:17,PICKER023,W01,W01-A01-S013
ORD004487,SKU00002,2025-09-21T21:03:26,PICKER023,W01,W01-A01-S013
ORD004487,SKU00002,2025-09-21T21:03:32,PICKER023,W01,W01-A01-S013
ORD004487,SKU00005,2025-09-21T21:03:54,PICKER023,W01,W01-A05-S015
ORD004487,SKU00062,2025-09-21T21:04:07,PICKER023,W01,W01-A04-S009
ORD004487,SKU00010,2025-09-21T21:04:30,PICKER023,W01,W01-A09-S017
ORD004488,SKU00015,2025-09-05T13:05:30,PICKER013,W01,W01-A05-S020
ORD004488,SKU00070,2025-09-05T13:05:58,PICKER013,W01,W01-A06-S001
ORD004489,SKU00012,2025-09-06T21:55:22,PICKER026,W02,W02-A01-S016
ORD004489,SKU00001,2025-09-06T21:55:41,PICKER026,W02,W02-A03-S008
ORD004489,SKU00001,2025-09-06T21:55:50,PICKER026,W02,W02-A03-S008
ORD004489,SKU00001,2025-09-06T21:55:58,PICKER026,W02,W02-A03-S008
ORD004489,SKU00030,2025-09-06T21:56:21,PICKER026,W02,W02-A04-S005
ORD004489,SKU00185,2025-09-06T21:56:40,PICKER026,W02,W02-A05-S018
ORD004489,SKU00025,2025-09-06T21:57:07,PICKER026,W02,W02-A01-S004
ORD004490,SKU00130,2025-09-18T22:33:34,PICKER006,W01,W01-A10-S008
ORD004490,SKU00005,2025-09-18T22:34:02,PICKER006,W01,W01-A05-S015
ORD004491,SKU00010,2025-09-17T13:25:39,PICKER017,W01,W01-A09-S017
ORD004491,SKU00005,2025-09-17T13:26:00,PICKER017,W01,W01-A05-S015
ORD004492,SKU00102,2025-09-18T13:27:21,PICKER044,W02,W02-A09-S005
ORD004493,SKU00005,2025-09-28T22:24:26,PICKER048,W01,W01-A05-S015
ORD004494,SKU00017,2025-09-04T12:30:19,PICKER008,W01,W01-A01-S014
ORD004495,SKU00047,2025-09-02T14:38:15,PICKER041,W01,W01-A07-S001
ORD004496,SKU00026,2025-09-08T14:27:13,PICKER037,W01,W01-A04-S007
ORD004496,SKU00002,2025-09-08T14:27:33,PICKER037,W01,W01-A01-S013
ORD004497,SKU00082,2025-09-26T14:12:28,PICKER039,W01,W01-A09-S006
ORD004498,SKU00022,2025-09-05T20:19:26,PICKER052,W01,W01-A05-S013
ORD004499,SKU00002,2025-09-23T12:25:35,PICKER038,W01,W01-A01-S013
ORD004499,SKU00018,2025-09-23T12:26:05,PICKER038,W01,W01-A12-S013
ORD004499,SKU00176,2025-09-23T12:26:17,PICKER038,W01,W01-A11-S015
ORD004500,SKU00037,2025-09-17T12:20:32,PICKER060,W01,W01-A08-S009
ORD004500,SKU00480,2025-09-17T12:20:58,PICKER060,W01,W01-A07-S022
ORD004501,SKU00011,2025-09-23T12:45:19,PICKER041,W01,W01-A01-S017
ORD004501,SKU00363,2025-09-23T12:45:30,PICKER041,W01,W01-A01-S019
ORD004501,SKU00005,2025-09-23T12:45:56,PICKER041,W01,W01-A05-S015
ORD004501,SKU00005,2025-09-23T12:46:12,PICKER041,W01,W01-A05-S015
ORD004501,SKU00005,2025-09-23T12:46:16,PICKER041,W01,W01-A05-S015
ORD004501,SKU00113,2025-09-23T12:46:32,PICKER041,W01,W01-A09-S017
ORD004501,SKU00016,2025-09-23T12:46:58,PICKER041,W01,W01-A11-S009
ORD004501,SKU00016,2025-09-23T12:47:25,PICKER041,W01,W01-A11-S009
ORD004501,SKU00002,2025-09-23T12:47:56,PICKER041,W01,W01-A01-S013
ORD004502,SKU00001,2025-09-07T20:35:15,PICKER018,W02,W02-A03-S008
ORD004503,SKU00033,2025-09-14T20:49:18,PICKER027,W01,W01-A03-S003
ORD004503,SKU00010,2025-09-14T20:49:47,PICKER027,W01,W01-A09-S017
ORD004503,SKU00091,2025-09-14T20:50:04,PICKER027,W01,W01-A10-S010
ORD004503,SKU00005,2025-09-14T20:50:28,PICKER027,W01,W01-A05-S015
ORD004503,SKU00313,2025-09-14T20:50:46,PICKER027,W01,W01-A06-S011
ORD004503,SKU00026,2025-09-14T20:51:00,PICKER027,W01,W01-A04-S007
ORD004503,SKU00002,2025-09-14T20:51:18,PICKER027,W01,W01-A01-S013
ORD004503,SKU00009,2025-09-14T20:51:31,PICKER027,W01,W01-A02-S020
ORD004503,SKU00002,2025-09-14T20:51:54,PICKER027,W01,W01-A01-S013
ORD004504,SKU00496,2025-09-22T20:14:39,PICKER005,W01,W01-A08-S022
ORD004504,SKU00018,2025-09-22T20:15:09,PICKER005,W01,W01-A12-S013
ORD004505,SKU00109,2025-09-19T22:07:29,PICKER047,W01,W01-A01-S025
ORD004506,SKU00001,2025-09-24T14:40:18,PICKER028,W02,W02-A03-S008
ORD004506,SKU00007,2025-09-24T14:40:37,PICKER028,W02,W02-A03-S003
ORD004507,SKU00161,2025-09-20T12:32:24,PICKER013,W01,W01-A03-S015
ORD004507,SKU00060,2025-09-20T12:32:59,PICKER013,W01,W01-A10-S008
ORD004508,SKU00002,2025-09-13T14:08:16,PICKER017,W01,W01-A01-S013
ORD004508,SKU00052,2025-09-13T14:08:46,PICKER017,W01,W01-A01-S024
ORD004508,SKU00005,2025-09-13T14:09:13,PICKER017,W01,W01-A05-S015
ORD004508,SKU00075,2025-09-13T14:09:40,PICKER017,W01,W01-A12-S011
ORD004508,SKU00010,2025-09-13T14:10:07,PICKER017,W01,W01-A09-S017
ORD004509,SKU00002,2025-09-29T14:56:19,PICKER046,W01,W01-A01-S013
ORD004509,SKU00123,2025-09-29T14:56:52,PICKER046,W01,W01-A11-S025
ORD004509,SKU00005,2025-09-29T14:57:18,PICKER046,W01,W01-A05-S015
ORD004509,SKU00005,2025-09-29T14:57:32,PICKER046,W01,W01-A05-S015
ORD004509,SKU00086,2025-09-29T14:57:52,PICKER046,W01,W01-A12-S016
ORD004510,SKU00011,2025-09-07T22:00:29,PICKER022,W01,W01-A01-S017
ORD004510,SKU00016,2025-09-07T22:01:10,PICKER022,W01,W01-A11-S009
ORD004510,SKU00010,2025-09-07T22:01:31,PICKER022,W01,W01-A09-S017
ORD004510,SKU00130,2025-09-07T22:01:52,PICKER022,W01,W01-A10-S008
ORD004511,SKU00390,2025-09-18T20:46:19,PICKER011,W02,W02-A06-S003
ORD004511,SKU00008,2025-09-18T20:46:42,PICKER011,W02,W02-A12-S005
ORD004511,SKU00001,2025-09-18T20:47:16,PICKER011,W02,W02-A03-S008
ORD004511,SKU00006,2025-09-18T20:47:34,PICKER011,W02,W02-A03-S022
ORD004512,SKU00007,2025-09-11T21:41:16,PICKER036,W02,W02-A03-S003
ORD004513,SKU00005,2025-09-19T14:07:30,PICKER047,W01,W01-A05-S015
ORD004513,SKU00088,2025-09-19T14:07:43,PICKER047,W01,W01-A05-S009
ORD004514,SKU00674,2025-09-04T13:40:22,PICKER026,W02,W02-A02-S020
ORD004514,SKU00019,2025-09-04T13:40:55,PICKER026,W02,W02-A05-S002
ORD004514,SKU00001,2025-09-04T13:41:15,PICKER026,W02,W02-A03-S008
ORD004514,SKU00004,2025-09-04T13:41:32,PICKER026,W02,W02-A06-S001
ORD004514,SKU00003,2025-09-04T13:41:51,PICKER026,W02,W02-A06-S016
ORD004515,SKU00001,2025-09-28T13:35:16,PICKER060,W02,W02-A03-S008
ORD004516,SKU00124,2025-09-30T20:06:26,PICKER020,W01,W01-A06-S012
ORD004516,SKU00028,2025-09-30T20:06:53,PICKER020,W01,W01-A07-S025
ORD004517,SKU00002,2025-09-08T13:10:17,PICKER044,W01,W01-A01-S013
ORD004517,SKU00005,2025-09-08T13:10:32,PICKER044,W01,W01-A05-S015
ORD004517,SKU00037,2025-09-08T13:10:51,PICKER044,W01,W01-A08-S009
ORD004518,SKU00004,2025-09-06T21:43:16,PICKER008,W02,W02-A06-S001
ORD004519,SKU00001,2025-09-10T22:56:25,PICKER047,W02,W02-A03-S008
ORD004519,SKU00004,2025-09-10T22:56:50,PICKER047,W02,W02-A06-S001
ORD004520,SKU00009,2025-09-28T13:15:30,PICKER056,W01,W01-A02-S020
ORD004520,SKU00260,2025-09-28T13:15:47,PICKER056,W01,W01-A04-S023
ORD004520,SKU00005,2025-09-28T13:16:02,PICKER056,W01,W01-A05-S015
ORD004520,SKU00220,2025-09-28T13:16:23,PICKER056,W01,W01-A07-S024
ORD004520,SKU00213,2025-09-28T13:16:45,PICKER056,W01,W01-A09-S017
ORD004521,SKU00002,2025-09-25T22:10:21,PICKER011,W01,W01-A01-S013
ORD004521,SKU00002,2025-09-25T22:10:35,PICKER011,W01,W01-A01-S013
ORD004521,SKU00062,2025-09-25T22:10:49,PICKER011,W01,W01-A04-S009
ORD004521,SKU00035,2025-09-25T22:11:12,PICKER011,W01,W01-A08-S020
ORD004522,SKU00587,2025-09-27T22:34:43,PICKER052,W01,W01-A12-S014
ORD004523,SKU00012,2025-09-16T21:40:23,PICKER003,W02,W02-A01-S016
ORD004523,SKU00001,2025-09-16T21:40:48,PICKER003,W02,W02-A03-S008
ORD004524,SKU00009,2025-09-16T20:27:36,PICKER009,W01,W01-A02-S020
ORD004525,SKU00002,2025-09-01T14:19:14,PICKER019,W01,W01-A01-S013
ORD004526,SKU00001,2025-09-20T22:41:29,PICKER019,W02,W02-A03-S008
ORD004526,SKU00001,2025-09-20T22:41:42,PICKER019,W02,W02-A03-S008
ORD004527,SKU00003,2025-09-16T20:48:31,PICKER022,W02,W02-A06-S016
ORD004527,SKU00054,2025-09-16T20:48:47,PICKER022,W02,W02-A06-S024
ORD004527,SKU00019,2025-09-16T20:49:13,PICKER022,W02,W02-A05-S002
ORD004527,SKU00007,2025-09-16T20:49:21,PICKER022,W02,W02-A03-S003
ORD004528,SKU00145,2025-09-13T21:57:15,PICKER008,W01,W01-A01-S001
ORD004528,SKU00164,2025-09-13T21:57:48,PICKER008,W01,W01-A12-S007
ORD004529,SKU00057,2025-09-18T12:23:15,PICKER056,W01,W01-A03-S002
ORD004529,SKU00002,2025-09-18T12:23:37,PICKER056,W01,W01-A01-S013
ORD004529,SKU00002,2025-09-18T12:23:44,PICKER056,W01,W01-A01-S013
ORD004529,SKU00039,2025-09-18T12:24:16,PICKER056,W01,W01-A06-S011
ORD004529,SKU00005,2025-09-18T12:24:34,PICKER056,W01,W01-A05-S015
ORD004529,SKU00015,2025-09-18T12:24:44,PICKER056,W01,W01-A05-S020
ORD004530,SKU00002,2025-09-07T21:22:28,PICKER054,W01,W01-A01-S013
ORD004531,SKU00004,2025-09-12T14:08:26,PICKER021,W02,W02-A06-S001
ORD004532,SKU00015,2025-09-18T20:36:36,PICKER017,W01,W01-A05-S020
ORD004533,SKU00001,2025-09-01T22:44:19,PICKER025,W02,W02-A03-S008
ORD004533,SKU00053,2025-09-01T22:44:53,PICKER025,W02,W02-A05-S017
ORD004534,SKU00001,2025-09-05T12:11:16,PICKER036,W02,W02-A03-S008
ORD004534,SKU00004,2025-09-05T12:11:32,PICKER036,W02,W02-A06-S001
ORD004534,SKU00003,2025-09-05T12:11:55,PICKER036,W02,W02-A06-S016
ORD004535,SKU00025,2025-09-22T14:57:08,PICKER035,W02,W02-A01-S004
ORD004535,SKU00001,2025-09-22T14:57:25,PICKER035,W02,W02-A03-S008
ORD004536,SKU00034,2025-09-18T12:34:30,PICKER036,W01,W01-A02-S023
ORD004536,SKU00026,2025-09-18T12:35:00,PICKER036,W01,W01-A04-S007
ORD004537,SKU00030,2025-09-01T14:08:23,PICKER048,W02,W02-A04-S005
ORD004537,SKU00001,2025-09-01T14:08:35,PICKER048,W02,W02-A03-S008
ORD004537,SKU00007,2025-09-01T14:08:51,PICKER048,W02,W02-A03-S003
ORD004537,SKU00406,2025-09-01T14:09:14,PICKER048,W02,W02-A09-S005
ORD004537,SKU00256,2025-09-01T14:09:30,PICKER048,W02,W02-A09-S017
ORD004537,SKU00003,2025-09-01T14:09:48,PICKER048,W02,W02-A06-S016
ORD004537,SKU00003,2025-09-01T14:10:11,PICKER048,W02,W02-A06-S016
ORD004538,SKU00036,2025-09-14T21:36:27,PICKER051,W01,W01-A02-S025
ORD004539,SKU00002,2025-09-17T20:33:23,PICKER048,W01,W01-A01-S013
ORD004539,SKU00036,2025-09-17T20:33:44,PICKER048,W01,W01-A02-S025
ORD004539,SKU00018,2025-09-17T20:34:20,PICKER048,W01,W01-A12-S013
ORD004539,SKU00026,2025-09-17T20:34:48,PICKER048,W01,W01-A04-S007
ORD004540,SKU00001,2025-09-11T13:41:15,PICKER021,W02,W02-A03-S008
ORD004541,SKU00009,2025-09-09T20:32:27,PICKER013,W01,W01-A02-S020
ORD004541,SKU00034,2025-09-09T20:32:42,PICKER013,W01,W01-A02-S023
ORD004541,SKU00002,2025-09-09T20:33:04,PICKER013,W01,W01-A01-S013
ORD004541,SKU00039,2025-09-09T20:33:28,PICKER013,W01,W01-A06-S011
ORD004542,SKU00004,2025-09-24T21:14:12,PICKER026,W02,W02-A06-S001
ORD004543,SKU00127,2025-09-02T22:05:22,PICKER014,W01,W01-A07-S001
ORD004544,SKU00018,2025-09-12T13:09:50,PICKER002,W01,W01-A12-S013
ORD004545,SKU00001,2025-09-26T21:57:17,PICKER006,W02,W02-A03-S008
ORD004545,SKU00043,2025-09-26T21:57:29,PICKER006,W02,W02-A03-S014
ORD004545,SKU00001,2025-09-26T21:57:48,PICKER006,W02,W02-A03-S008
ORD004545,SKU00007,2025-09-26T21:58:02,PICKER006,W02,W02-A03-S003
ORD004545,SKU00021,2025-09-26T21:58:29,PICKER006,W02,W02-A09-S015
ORD004545,SKU00100,2025-09-26T21:58:43,PICKER006,W02,W02-A09-S020
ORD004545,SKU00493,2025-09-26T21:58:56,PICKER006,W02,W02-A09-S013
ORD004546,SKU00029,2025-09-01T20:30:32,PICKER043,W01,W01-A06-S018
ORD004547,SKU00001,2025-09-21T14:22:19,PICKER006,W02,W02-A03-S008
ORD004548,SKU00263,2025-09-23T14:52:23,PICKER013,W01,W01-A02-S005
ORD004548,SKU00009,2025-09-23T14:52:45,PICKER013,W01,W01-A02-S020
ORD004548,SKU00002,2025-09-23T14:53:06,PICKER013,W01,W01-A01-S013
ORD004548,SKU00029,2025-09-23T14:53:33,PICKER013,W01,W01-A06-S018
ORD004548,SKU00093,2025-09-23T14:53:52,PICKER013,W01,W01-A06-S011
ORD004549,SKU00001,2025-09-22T13:51:15,PICKER039,W02,W02-A03-S008
ORD004550,SKU00004,2025-09-14T12:32:13,PICKER046,W02,W02-A06-S001
ORD004550,SKU00031,2025-09-14T12:32:34,PICKER046,W02,W02-A05-S011
ORD004550,SKU00001,2025-09-14T12:32:43,PICKER046,W02,W02-A03-S008
ORD004550,SKU00001,2025-09-14T12:32:50,PICKER046,W02,W02-A03-S008
ORD004551,SKU00001,2025-09-19T13:45:24,PICKER018,W02,W02-A03-S008
ORD004551,SKU00003,2025-09-19T13:45:49,PICKER018,W02,W02-A06-S016
ORD004552,SKU00085,2025-09-06T14:32:25,PICKER002,W01,W01-A05-S009
ORD004553,SKU00062,2025-09-11T12:59:20,PICKER059,W01,W01-A04-S009
ORD004553,SKU00009,2025-09-11T12:59:38,PICKER059,W01,W01-A02-S020
ORD004553,SKU00016,2025-09-11T13:00:11,PICKER059,W01,W01-A11-S009
ORD004553,SKU00126,2025-09-11T13:00:35,PICKER059,W01,W01-A03-S008
ORD004553,SKU00002,2025-09-11T13:00:48,PICKER059,W01,W01-A01-S013
ORD004554,SKU00002,2025-09-16T21:51:19,PICKER011,W01,W01-A01-S013
ORD004554,SKU00026,2025-09-16T21:51:39,PICKER011,W01,W01-A04-S007
ORD004555,SKU00004,2025-09-10T14:16:21,PICKER059,W02,W02-A06-S001
ORD004556,SKU00043,2025-09-24T13:25:25,PICKER037,W02,W02-A03-S014
ORD004556,SKU00579,2025-09-24T13:25:49,PICKER037,W02,W02-A07-S023
ORD004557,SKU00479,2025-09-26T22:46:31,PICKER047,W02,W02-A11-S014
ORD004557,SKU00001,2025-09-26T22:47:03,PICKER047,W02,W02-A03-S008
ORD004557,SKU00003,2025-09-26T22:47:23,PICKER047,W02,W02-A06-S016
ORD004558,SKU00001,2025-09-20T13:27:21,PICKER057,W02,W02-A03-S008
ORD004559,SKU00631,2025-09-29T21:25:18,PICKER023,W02,W02-A04-S009
ORD004560,SKU00221,2025-09-08T20:04:17,PICKER053,W01,W01-A03-S006
ORD004560,SKU00135,2025-09-08T20:04:42,PICKER053,W01,W01-A11-S010
ORD004561,SKU00002,2025-09-21T13:48:30,PICKER056,W01,W01-A01-S013
ORD004561,SKU00002,2025-09-21T13:48:34,PICKER056,W01,W01-A01-S013
ORD004561,SKU00002,2025-09-21T13:48:47,PICKER056,W01,W01-A01-S013
ORD004561,SKU00002,2025-09-21T13:49:01,PICKER056,W01,W01-A01-S013
ORD004561,SKU00111,2025-09-21T13:49:25,PICKER056,W01,W01-A04-S004
ORD004562,SKU00545,2025-09-24T14:38:37,PICKER020,W01,W01-A08-S022
ORD004563,SKU00005,2025-09-14T22:04:26,PICKER041,W01,W01-A05-S015
ORD004564,SKU00006,2025-09-23T21:36:26,PICKER015,W02,W02-A03-S022
ORD004564,SKU00001,2025-09-23T21:36:47,PICKER015,W02,W02-A03-S008
ORD004565,SKU00051,2025-09-07T12:54:20,PICKER044,W01,W01-A02-S011
ORD004566,SKU00009,2025-09-07T22:49:38,PICKER016,W01,W01-A02-S020
ORD004566,SKU00018,2025-09-07T22:50:05,PICKER016,W01,W01-A12-S013
ORD004566,SKU00077,2025-09-07T22:50:24,PICKER016,W01,W01-A07-S017
ORD004567,SKU00002,2025-09-11T20:16:20,PICKER055,W01,W01-A01-S013
ORD004568,SKU00003,2025-09-13T22:07:32,PICKER003,W02,W02-A06-S016
ORD004569,SKU00145,2025-09-29T12:45:11,PICKER009,W01,W01-A01-S001
ORD004569,SKU00093,2025-09-29T12:45:40,PICKER009,W01,W01-A06-S011
ORD004570,SKU00002,2025-09-20T14:15:19,PICKER049,W01,W01-A01-S013
ORD004570,SKU00095,2025-09-20T14:15:46,PICKER049,W01,W01-A06-S002
ORD004571,SKU00016,2025-09-25T13:47:26,PICKER026,W01,W01-A11-S009
ORD004571,SKU00074,2025-09-25T13:47:55,PICKER026,W01,W01-A06-S014
ORD004571,SKU00444,2025-09-25T13:48:02,PICKER026,W01,W01-A07-S011
ORD004572,SKU00007,2025-09-20T13:17:14,PICKER060,W02,W02-A03-S003
ORD004573,SKU00165,2025-09-11T21:53:15,PICKER039,W01,W01-A04-S010
ORD004573,SKU00066,2025-09-11T21:53:30,PICKER039,W01,W01-A06-S012
ORD004573,SKU00267,2025-09-11T21:53:45,PICKER039,W01,W01-A07-S011
ORD004573,SKU00576,2025-09-11T21:54:16,PICKER039,W01,W01-A10-S024
ORD004574,SKU00001,2025-09-26T12:39:16,PICKER009,W02,W02-A03-S008
ORD004574,SKU00340,2025-09-26T12:39:33,PICKER009,W02,W02-A06-S011
ORD004574,SKU00004,2025-09-26T12:39:48,PICKER009,W02,W02-A06-S001
ORD004575,SKU00059,2025-09-07T14:52:35,PICKER007,W01,W01-A06-S018
ORD004576,SKU00013,2025-09-29T14:45:32,PICKER014,W02,W02-A02-S023
ORD004577,SKU00052,2025-09-27T22:23:31,PICKER059,W01,W01-A01-S024
ORD004578,SKU00003,2025-09-08T12:53:25,PICKER052,W02,W02-A06-S016
ORD004578,SKU00042,2025-09-08T12:53:47,PICKER052,W02,W02-A11-S025
ORD004579,SKU00183,2025-09-30T21:50:19,PICKER054,W01,W01-A01-S011
ORD004580,SKU00030,2025-09-02T20:36:30,PICKER040,W02,W02-A04-S005
ORD004580,SKU00004,2025-09-02T20:36:47,PICKER040,W02,W02-A06-S001
ORD004580,SKU00001,2025-09-02T20:37:09,PICKER040,W02,W02-A03-S008
ORD004580,SKU00001,2025-09-02T20:37:23,PICKER040,W02,W02-A03-S008
ORD004581,SKU00083,2025-09-24T13:37:29,PICKER050,W02,W02-A06-S013
ORD004582,SKU00001,2025-09-07T22:09:16,PICKER005,W02,W02-A03-S008
ORD004582,SKU00001,2025-09-07T22:09:21,PICKER005,W02,W02-A03-S008
ORD004583,SKU00078,2025-09-08T22:25:15,PICKER016,W02,W02-A02-S004
ORD004583,SKU00055,2025-09-08T22:25:32,PICKER016,W02,W02-A02-S016
ORD004583,SKU00003,2025-09-08T22:26:05,PICKER016,W02,W02-A06-S016
ORD004584,SKU00041,2025-09-06T21:28:29,PICKER030,W01,W01-A10-S011
ORD004584,SKU00099,2025-09-06T21:28:53,PICKER030,W01,W01-A12-S025
ORD004585,SKU00017,2025-09-01T22:11:19,PICKER051,W01,W01-A01-S014
ORD004585,SKU00002,2025-09-01T22:11:31,PICKER051,W01,W01-A01-S013
ORD004585,SKU00401,2025-09-01T22:11:53,PICKER051,W01,W01-A07-S007
ORD004585,SKU00115,2025-09-01T22:12:24,PICKER051,W01,W01-A08-S023
ORD004585,SKU00089,2025-09-01T22:12:54,PICKER051,W01,W01-A11-S006
ORD004586,SKU00001,2025-09-10T20:22:19,PICKER012,W02,W02-A03-S008
ORD004587,SKU00006,2025-09-19T13:07:28,PICKER004,W02,W02-A03-S022
ORD004587,SKU00001,2025-09-19T13:07:48,PICKER004,W02,W02-A03-S008
ORD004588,SKU00005,2025-09-28T20:04:39,PICKER017,W01,W01-A05-S015
ORD004588,SKU00553,2025-09-28T20:04:55,PICKER017,W01,W01-A10-S014
ORD004588,SKU00027,2025-09-28T20:05:11,PICKER017,W01,W01-A09-S017
ORD004589,SKU00002,2025-09-22T14:23:18,PICKER038,W01,W01-A01-S013
ORD004589,SKU00111,2025-09-22T14:23:43,PICKER038,W01,W01-A04-S004
ORD004590,SKU00001,2025-09-17T21:37:22,PICKER046,W02,W02-A03-S008
ORD004590,SKU00001,2025-09-17T21:37:32,PICKER046,W02,W02-A03-S008
ORD004590,SKU00001,2025-09-17T21:37:46,PICKER046,W02,W02-A03-S008
ORD004590,SKU00132,2025-09-17T21:38:02,PICKER046,W02,W02-A06-S010
ORD004590,SKU00179,2025-09-17T21:38:22,PICKER046,W02,W02-A06-S002
ORD004590,SKU00040,2025-09-17T21:39:07,PICKER046,W02,W02-A01-S023
ORD004591,SKU00013,2025-09-15T21:45:25,PICKER037,W02,W02-A02-S023
ORD004591,SKU00001,2025-09-15T21:45:57,PICKER037,W02,W02-A03-S008
ORD004591,SKU00040,2025-09-15T21:46:21,PICKER037,W02,W02-A01-S023
ORD004591,SKU00006,2025-09-15T21:46:32,PICKER037,W02,W02-A03-S022
ORD004592,SKU00537,2025-09-07T21:52:32,PICKER048,W01,W01-A06-S015
ORD004592,SKU00142,2025-09-07T21:52:48,PICKER048,W01,W01-A04-S008
ORD004592,SKU00002,2025-09-07T21:53:03,PICKER048,W01,W01-A01-S013
ORD004592,SKU00034,2025-09-07T21:53:23,PICKER048,W01,W01-A02-S023
ORD004593,SKU00037,2025-09-10T13:55:25,PICKER029,W01,W01-A08-S009
ORD004594,SKU00109,2025-09-12T20:16:26,PICKER020,W01,W01-A01-S025
ORD004594,SKU00010,2025-09-12T20:16:57,PICKER020,W01,W01-A09-S017
ORD004595,SKU00121,2025-09-06T12:12:13,PICKER043,W01,W01-A01-S006
ORD004595,SKU00015,2025-09-06T12:12:42,PICKER043,W01,W01-A05-S020
ORD004595,SKU00029,2025-09-06T12:13:08,PICKER043,W01,W01-A06-S018
ORD004595,SKU00678,2025-09-06T12:13:25,PICKER043,W01,W01-A10-S013
ORD004595,SKU00261,2025-09-06T12:13:55,PICKER043,W01,W01-A07-S002
ORD004595,SKU00107,2025-09-06T12:14:18,PICKER043,W01,W01-A11-S003
ORD004595,SKU00002,2025-09-06T12:14:58,PICKER043,W01,W01-A01-S013
ORD004596,SKU00658,2025-09-01T12:26:17,PICKER060,W01,W01-A03-S005
ORD004596,SKU00010,2025-09-01T12:26:45,PICKER060,W01,W01-A09-S017
ORD004596,SKU00048,2025-09-01T12:27:08,PICKER060,W01,W01-A08-S011
ORD004597,SKU00011,2025-09-02T21:48:27,PICKER055,W01,W01-A01-S017
ORD004597,SKU00011,2025-09-02T21:48:36,PICKER055,W01,W01-A01-S017
